0,2,5.877049300000181,False,3105832.0,3106538.0
1,2,5.555113299999903,False,3111742.0,3112708.0
2,1,5.406186899999739,False,3117337.0,3118102.0
3,1,5.885717099999965,False,3122780.0,3123813.0
4,3,9.821582999999919,False,3128950.0,3133301.0
5,1,7.665909299999839,False,3138812.0,3141104.0
6,3,6.832177400000546,False,3146516.0,3148690.0
